gene1,gene2
MRPL13,MRPS2
MRPL13,MRPS22
MRPL13,MRPS23
MRPL13,MRPS24
MRPL13,MRPS25
MRPL13,MRPS26
MRPL13,MRPS27
MRPL13,MRPS28
MRPL13,MRPS30
MRPL13,MRPS31
MRPL13,MRPS33
MRPL13,MRPS34
MRPL13,MRPS35
MRPL13,MRPS5
MRPL13,MRPS6
MRPL13,MRPS7
MRPL13,MRPS9
MRPL13,MTERF3
MRPL13,MTERF4
MRPL13,MTG1
MRPL13,MTG2
MRPL13,MTPAP
MRPL13,MTRF1L
MRPL13,NARS2
MRPL13,NDUFA1
MRPL13,NDUFA10
MRPL13,NDUFA11
MRPL13,NDUFA2
MRPL13,NDUFA6
MRPL13,NDUFA8
MRPL13,NDUFAF1
MRPL13,NDUFAF3
MRPL13,NDUFAF5
MRPL13,NDUFAF7
MRPL13,NDUFB10
MRPL13,NDUFB11
MRPL13,NDUFB2
MRPL13,NDUFB4
MRPL13,NDUFB5
MRPL13,NDUFB6
MRPL13,NDUFB7
MRPL13,NDUFB8
MRPL13,NDUFB9
MRPL13,NDUFC1
MRPL13,NDUFC2
MRPL13,NDUFS1
MRPL13,NDUFS2
MRPL13,NDUFS5
MRPL13,NDUFS8
MRPL13,NDUFV2
MRPL13,NGRN
MRPL13,NSUN4
MRPL13,PARS2
MRPL13,PDSS2
MRPL13,PET117
MRPL13,PNPT1
MRPL13,POLG
MRPL13,POLG2
MRPL13,POLRMT
MRPL13,PRORP
MRPL13,PTCD1
MRPL13,PTCD3
MRPL13,QRSL1
MRPL13,RARS2
MRPL13,RPUSD4
MRPL13,RTN4IP1
MRPL13,SARS2
MRPL13,SCO1
MRPL13,SCO2
MRPL13,SLC25A26
MRPL13,SSBP1
MRPL13,SUPV3L1
MRPL13,TARS2
MRPL13,TFAM
MRPL13,TFB1M
MRPL13,TFB2M
MRPL13,TIMMDC1
MRPL13,TRMT10C
MRPL13,TRUB2
MRPL13,TWNK
MRPL13,UQCRB
MRPL13,UQCRC1
MRPL13,UQCRC2
MRPL13,UQCRFS1
MRPL13,VARS2
MRPL13,WARS2
MRPL13,YARS2
MRPL13,YBEY
MRPL14,MRPL15
MRPL14,MRPL16
MRPL14,MRPL17
MRPL14,MRPL18
MRPL14,MRPL19
MRPL14,MRPL2
MRPL14,MRPL20
MRPL14,MRPL21
MRPL14,MRPL22
MRPL14,MRPL23
MRPL14,MRPL24
MRPL14,MRPL28
MRPL14,MRPL3
MRPL14,MRPL32
MRPL14,MRPL33
MRPL14,MRPL34
MRPL14,MRPL35
MRPL14,MRPL36
MRPL14,MRPL37
MRPL14,MRPL38
MRPL14,MRPL39
MRPL14,MRPL4
MRPL14,MRPL40
MRPL14,MRPL41
MRPL14,MRPL43
MRPL14,MRPL44
MRPL14,MRPL46
MRPL14,MRPL47
MRPL14,MRPL48
MRPL14,MRPL49
MRPL14,MRPL51
MRPL14,MRPL53
MRPL14,MRPL55
MRPL14,MRPL57
MRPL14,MRPL9
MRPL14,MRPS10
MRPL14,MRPS11
MRPL14,MRPS12
MRPL14,MRPS14
MRPL14,MRPS16
MRPL14,MRPS17
MRPL14,MRPS18B
MRPL14,MRPS18C
MRPL14,MRPS2
MRPL14,MRPS22
MRPL14,MRPS23
MRPL14,MRPS24
MRPL14,MRPS25
MRPL14,MRPS26
MRPL14,MRPS35
MRPL14,MRPS5
MRPL14,MRPS6
MRPL14,MRPS7
MRPL14,MRPS9
MRPL14,MTERF3
MRPL14,MTERF4
MRPL14,MTG1
MRPL14,MTG2
MRPL14,MTPAP
MRPL14,NARS2
MRPL14,NDUFA1
MRPL14,NDUFA10
MRPL14,NDUFA11
MRPL14,NDUFA2
MRPL14,NDUFA8
MRPL14,NDUFB11
MRPL14,NDUFB2
MRPL14,NDUFB6
MRPL14,NDUFB8
MRPL14,NDUFC1
MRPL14,NDUFS1
MRPL14,NDUFS2
MRPL14,NDUFS5
MRPL14,NDUFS8
MRPL14,NDUFV2
MRPL14,NSUN4
MRPL14,PARS2
MRPL14,PET117
MRPL14,PNPT1
MRPL14,POLG
MRPL14,POLG2
MRPL14,POLRMT
MRPL14,PRORP
MRPL14,PTCD1
MRPL14,PTCD3
MRPL14,QRSL1
MRPL14,RARS2
MRPL14,RBFA
MRPL14,RPUSD4
MRPL14,SARS2
MRPL14,SLC25A26
MRPL14,SSBP1
MRPL14,SUPV3L1
MRPL14,TARS2
MRPL14,TFAM
MRPL14,TFB1M
MRPL14,TFB2M
MRPL14,TRMT10C
MRPL14,TRUB2
MRPL14,TWNK
MRPL14,UQCRC1
MRPL14,UQCRC2
MRPL14,VARS2
MRPL14,WARS2
MRPL14,YARS2
MRPL15,MRPL16
MRPL15,MRPL17
MRPL15,MRPL18
MRPL15,MRPL19
MRPL15,MRPL2
MRPL15,MRPL20
MRPL15,MRPL21
MRPL15,MRPL22
MRPL15,MRPL23
MRPL15,MRPL24
MRPL15,MRPL28
MRPL15,MRPL3
MRPL15,MRPL30
MRPL15,MRPL32
MRPL15,MRPL33
MRPL15,MRPL34
MRPL15,MRPL35
MRPL15,MRPL36
MRPL15,MRPL37
MRPL15,MRPL38
MRPL15,MRPL39
MRPL15,MRPL4
MRPL15,MRPL40
MRPL15,MRPL41
MRPL15,MRPL43
MRPL15,MRPL44
MRPL15,MRPL45
MRPL15,MRPL46
MRPL15,MRPL47
MRPL15,MRPL48
MRPL15,MRPL49
MRPL15,MRPL50
MRPL15,MRPL53
MRPL15,MRPL55
MRPL15,MRPL57
MRPL15,MRPL58
MRPL15,MRPL9
MRPL15,MRPS10
MRPL15,MRPS11
MRPL15,MRPS12
MRPL15,MRPS14
MRPL15,MRPS16
MRPL15,MRPS17
MRPL15,MRPS18B
MRPL15,MRPS18C
MRPL15,MRPS2
MRPL15,MRPS21
MRPL15,MRPS22
MRPL15,MRPS23
MRPL15,MRPS24
MRPL15,MRPS25
MRPL15,MRPS26
MRPL15,MRPS27
MRPL15,MRPS28
MRPL15,MRPS31
MRPL15,MRPS35
MRPL15,MRPS5
MRPL15,MRPS6
MRPL15,MRPS7
MRPL15,MRPS9
MRPL15,MTERF3
MRPL15,MTERF4
MRPL15,MTG1
MRPL15,MTG2
MRPL15,MTPAP
MRPL15,MTRF1L
MRPL15,NARS2
MRPL15,NDUFA1
MRPL15,NDUFA10
MRPL15,NDUFA11
MRPL15,NDUFA2
MRPL15,NDUFA6
MRPL15,NDUFA8
MRPL15,NDUFAF1
MRPL15,NDUFAF3
MRPL15,NDUFAF5
MRPL15,NDUFAF7
MRPL15,NDUFB10
MRPL15,NDUFB11
MRPL15,NDUFB2
MRPL15,NDUFB3
MRPL15,NDUFB4
MRPL15,NDUFB5
MRPL15,NDUFB6
MRPL15,NDUFB7
MRPL15,NDUFB8
MRPL15,NDUFB9
MRPL15,NDUFC1
MRPL15,NDUFC2
MRPL15,NDUFS1
MRPL15,NDUFS2
MRPL15,NDUFS5
MRPL15,NDUFS8
MRPL15,NDUFV2
MRPL15,NGRN
MRPL15,NOA1
MRPL15,NSUN4
MRPL15,PARS2
MRPL15,PDSS2
MRPL15,PET117
MRPL15,PNPT1
MRPL15,POLG
MRPL15,POLG2
MRPL15,POLRMT
MRPL15,PRORP
MRPL15,PTCD1
MRPL15,PTCD3
MRPL15,QRSL1
MRPL15,RARS2
MRPL15,RPUSD3
MRPL15,RPUSD4
MRPL15,RTN4IP1
MRPL15,SARS2
MRPL15,SCO1
MRPL15,SCO2
MRPL15,SLC25A26
MRPL15,SSBP1
MRPL15,SUPV3L1
MRPL15,TARS2
MRPL15,TFAM
MRPL15,TFB1M
MRPL15,TFB2M
MRPL15,TIMMDC1
MRPL15,TRMT10C
MRPL15,TRUB2
MRPL15,TWNK
MRPL15,UQCRB
MRPL15,UQCRC2
MRPL15,UQCRFS1
MRPL15,VARS2
MRPL15,WARS2
MRPL15,YARS2
MRPL15,YBEY
MRPL16,MRPL17
MRPL16,MRPL18
MRPL16,MRPL19
MRPL16,MRPL2
MRPL16,MRPL20
MRPL16,MRPL21
MRPL16,MRPL22
MRPL16,MRPL23
MRPL16,MRPL24
MRPL16,MRPL28
MRPL16,MRPL3
MRPL16,MRPL30
MRPL16,MRPL32
MRPL16,MRPL33
MRPL16,MRPL34
MRPL16,MRPL35
MRPL16,MRPL37
MRPL16,MRPL38
MRPL16,MRPL39
MRPL16,MRPL4
MRPL16,MRPL40
MRPL16,MRPL41
MRPL16,MRPL43
MRPL16,MRPL44
MRPL16,MRPL45
MRPL16,MRPL46
MRPL16,MRPL47
MRPL16,MRPL48
MRPL16,MRPL49
MRPL16,MRPL51
MRPL16,MRPL53
MRPL16,MRPL54
MRPL16,MRPL55
MRPL16,MRPL57
MRPL16,MRPL9
MRPL16,MRPS10
MRPL16,MRPS11
MRPL16,MRPS12
MRPL16,MRPS14
MRPL16,MRPS16
MRPL16,MRPS17
MRPL16,MRPS18A
MRPL16,MRPS18B
MRPL16,MRPS18C
MRPL16,MRPS2
MRPL16,MRPS22
MRPL16,MRPS23
MRPL16,MRPS24
MRPL16,MRPS25
MRPL16,MRPS26
MRPL16,MRPS27
MRPL16,MRPS28
MRPL16,MRPS30
MRPL16,MRPS31
MRPL16,MRPS33
MRPL16,MRPS35
MRPL16,MRPS5
MRPL16,MRPS6
MRPL16,MRPS7
MRPL16,MRPS9
MRPL16,MTERF3
MRPL16,MTERF4
MRPL16,MTG1
MRPL16,MTG2
MRPL16,MTPAP
MRPL16,NARS2
MRPL16,NDUFA1
MRPL16,NDUFA10
MRPL16,NDUFA8
MRPL16,NDUFAF7
MRPL16,NDUFB10
MRPL16,NDUFB11
MRPL16,NDUFB2
MRPL16,NDUFB6
MRPL16,NDUFB8
MRPL16,NDUFC1
MRPL16,NDUFC2
MRPL16,NDUFS1
MRPL16,NDUFS2
MRPL16,NDUFS8
MRPL16,NDUFV2
MRPL16,NGRN
MRPL16,NSUN4
MRPL16,PARS2
MRPL16,PET117
MRPL16,PNPT1
MRPL16,POLG
MRPL16,POLG2
MRPL16,POLRMT
MRPL16,PRORP
MRPL16,PTCD1
MRPL16,PTCD3
MRPL16,QRSL1
MRPL16,RARS2
MRPL16,RPUSD4
MRPL16,SARS2
MRPL16,SCO2
MRPL16,SLC25A26
MRPL16,SSBP1
MRPL16,SUPV3L1
MRPL16,TARS2
MRPL16,TFAM
MRPL16,TFB1M
MRPL16,TFB2M
MRPL16,TIMMDC1
MRPL16,TRMT10C
MRPL16,TRUB2
MRPL16,TWNK
MRPL16,UQCRB
MRPL16,UQCRC2
MRPL16,VARS2
MRPL16,WARS2
MRPL16,YARS2
MRPL16,YBEY
MRPL17,MRPL18
MRPL17,MRPL19
MRPL17,MRPL2
MRPL17,MRPL20
MRPL17,MRPL21
MRPL17,MRPL22
MRPL17,MRPL23
MRPL17,MRPL24
MRPL17,MRPL28
MRPL17,MRPL3
MRPL17,MRPL30
MRPL17,MRPL32
MRPL17,MRPL33
MRPL17,MRPL34
MRPL17,MRPL35
MRPL17,MRPL37
MRPL17,MRPL38
MRPL17,MRPL39
MRPL17,MRPL4
MRPL17,MRPL40
MRPL17,MRPL41
MRPL17,MRPL43
MRPL17,MRPL44
MRPL17,MRPL46
MRPL17,MRPL47
MRPL17,MRPL48
MRPL17,MRPL49
MRPL17,MRPL51
MRPL17,MRPL53
MRPL17,MRPL54
MRPL17,MRPL55
MRPL17,MRPL57
MRPL17,MRPL9
MRPL17,MRPS10
MRPL17,MRPS11
MRPL17,MRPS12
MRPL17,MRPS14
MRPL17,MRPS16
MRPL17,MRPS17
MRPL17,MRPS18A
MRPL17,MRPS18B
MRPL17,MRPS18C
MRPL17,MRPS2
MRPL17,MRPS22
MRPL17,MRPS23
MRPL17,MRPS24
MRPL17,MRPS25
MRPL17,MRPS26
MRPL17,MRPS27
MRPL17,MRPS28
MRPL17,MRPS30
MRPL17,MRPS31
MRPL17,MRPS33
MRPL17,MRPS34
MRPL17,MRPS35
MRPL17,MRPS5
MRPL17,MRPS6
MRPL17,MRPS7
MRPL17,MRPS9
MRPL17,MTERF3
MRPL17,MTERF4
MRPL17,MTG1
MRPL17,MTG2
MRPL17,MTPAP
MRPL17,NARS2
MRPL17,NDUFA1
MRPL17,NDUFA10
MRPL17,NDUFA11
MRPL17,NDUFA2
MRPL17,NDUFA6
MRPL17,NDUFA8
MRPL17,NDUFAF4
MRPL17,NDUFAF7
MRPL17,NDUFB10
MRPL17,NDUFB11
MRPL17,NDUFB2
MRPL17,NDUFB4
MRPL17,NDUFB6
MRPL17,NDUFB7
MRPL17,NDUFB8
MRPL17,NDUFC1
MRPL17,NDUFC2
MRPL17,NDUFS1
MRPL17,NDUFS2
MRPL17,NDUFS8
MRPL17,NDUFV2
MRPL17,NGRN
MRPL17,NSUN4
MRPL17,PARS2
MRPL17,PET117
MRPL17,PNPT1
MRPL17,POLG
MRPL17,POLG2
MRPL17,POLRMT
MRPL17,PRORP
MRPL17,PTCD1
MRPL17,PTCD3
MRPL17,QRSL1
MRPL17,RARS2
MRPL17,RBFA
MRPL17,RPUSD4
MRPL17,RTN4IP1
MRPL17,SARS2
MRPL17,SCO1
MRPL17,SCO2
MRPL17,SLC25A26
MRPL17,SSBP1
MRPL17,SUPV3L1
MRPL17,TARS2
MRPL17,TFAM
MRPL17,TFB1M
MRPL17,TFB2M
MRPL17,TIMMDC1
MRPL17,TRMT10C
MRPL17,TRUB2
MRPL17,TUFM
MRPL17,TWNK
MRPL17,UQCRC1
MRPL17,UQCRC2
MRPL17,VARS2
MRPL17,WARS2
MRPL17,YARS2
MRPL18,MRPL19
MRPL18,MRPL2
MRPL18,MRPL20
MRPL18,MRPL21
MRPL18,MRPL22
MRPL18,MRPL23
MRPL18,MRPL24
MRPL18,MRPL28
MRPL18,MRPL3
MRPL18,MRPL30
MRPL18,MRPL32
MRPL18,MRPL33
MRPL18,MRPL34
MRPL18,MRPL35
MRPL18,MRPL36
MRPL18,MRPL37
MRPL18,MRPL38
MRPL18,MRPL39
MRPL18,MRPL4
MRPL18,MRPL40
MRPL18,MRPL41
MRPL18,MRPL43
MRPL18,MRPL44
MRPL18,MRPL45
MRPL18,MRPL46
MRPL18,MRPL47
MRPL18,MRPL48
MRPL18,MRPL49
MRPL18,MRPL51
MRPL18,MRPL53
MRPL18,MRPL54
MRPL18,MRPL55
MRPL18,MRPL57
MRPL18,MRPL58
MRPL18,MRPL9
MRPL18,MRPS10
MRPL18,MRPS11
MRPL18,MRPS12
MRPL18,MRPS14
MRPL18,MRPS16
MRPL18,MRPS17
MRPL18,MRPS18A
MRPL18,MRPS18B
MRPL18,MRPS18C
MRPL18,MRPS2
MRPL18,MRPS21
MRPL18,MRPS22
MRPL18,MRPS23
MRPL18,MRPS24
MRPL18,MRPS25
MRPL18,MRPS26
MRPL18,MRPS27
MRPL18,MRPS28
MRPL18,MRPS30
MRPL18,MRPS31
MRPL18,MRPS33
MRPL18,MRPS34
MRPL18,MRPS35
MRPL18,MRPS5
MRPL18,MRPS6
MRPL18,MRPS7
MRPL18,MRPS9
MRPL18,MTERF3
MRPL18,MTERF4
MRPL18,MTG1
MRPL18,MTG2
MRPL18,MTPAP
MRPL18,MTRF1L
MRPL18,NARS2
MRPL18,NDUFA1
MRPL18,NDUFA10
MRPL18,NDUFA11
MRPL18,NDUFA2
MRPL18,NDUFA6
MRPL18,NDUFA8
MRPL18,NDUFAF1
MRPL18,NDUFAF3
MRPL18,NDUFAF4
MRPL18,NDUFAF5
MRPL18,NDUFAF7
MRPL18,NDUFB10
MRPL18,NDUFB11
MRPL18,NDUFB2
MRPL18,NDUFB3
MRPL18,NDUFB4
MRPL18,NDUFB5
MRPL18,NDUFB6
MRPL18,NDUFB7
MRPL18,NDUFB8
MRPL18,NDUFB9
MRPL18,NDUFC1
MRPL18,NDUFC2
MRPL18,NDUFS1
MRPL18,NDUFS2
MRPL18,NDUFS5
MRPL18,NDUFS8
MRPL18,NDUFV2
MRPL18,NGRN
MRPL18,NOA1
MRPL18,NSUN4
MRPL18,PARS2
MRPL18,PDSS2
MRPL18,PET117
MRPL18,PNPT1
MRPL18,POLG
MRPL18,POLG2
MRPL18,POLRMT
MRPL18,PRORP
MRPL18,PTCD1
MRPL18,PTCD3
MRPL18,QRSL1
MRPL18,RARS2
MRPL18,RPUSD4
MRPL18,SARS2
MRPL18,SCO1
MRPL18,SCO2
MRPL18,SLC25A26
MRPL18,SSBP1
MRPL18,SUPV3L1
MRPL18,TARS2
MRPL18,TFAM
MRPL18,TFB1M
MRPL18,TFB2M
MRPL18,TIMMDC1
MRPL18,TRMT10C
MRPL18,TRUB2
MRPL18,TWNK
MRPL18,UQCRB
MRPL18,UQCRC1
MRPL18,UQCRC2
MRPL18,UQCRFS1
MRPL18,VARS2
MRPL18,WARS2
MRPL18,YARS2
MRPL18,YBEY
MRPL19,MRPL2
MRPL19,MRPL20
MRPL19,MRPL21
MRPL19,MRPL23
MRPL19,MRPL28
MRPL19,MRPL3
MRPL19,MRPL30
MRPL19,MRPL32
MRPL19,MRPL33
MRPL19,MRPL34
MRPL19,MRPL35
MRPL19,MRPL37
MRPL19,MRPL38
MRPL19,MRPL39
MRPL19,MRPL4
MRPL19,MRPL40
MRPL19,MRPL41
MRPL19,MRPL43
MRPL19,MRPL44
MRPL19,MRPL46
MRPL19,MRPL47
MRPL19,MRPL48
MRPL19,MRPL49
MRPL19,MRPL53
MRPL19,MRPL55
MRPL19,MRPL57
MRPL19,MRPL9
MRPL19,MRPS10
MRPL19,MRPS11
MRPL19,MRPS12
MRPL19,MRPS14
MRPL19,MRPS16
MRPL19,MRPS17
MRPL19,MRPS18B
MRPL19,MRPS18C
MRPL19,MRPS2
MRPL19,MRPS22
MRPL19,MRPS23
MRPL19,MRPS24
MRPL19,MRPS25
MRPL19,MRPS26
MRPL19,MRPS27
MRPL19,MRPS31
MRPL19,MRPS35
MRPL19,MRPS5
MRPL19,MRPS6
MRPL19,MRPS9
MRPL19,MTERF3
MRPL19,MTERF4
MRPL19,MTG1
MRPL19,MTG2
MRPL19,MTPAP
MRPL19,NARS2
MRPL19,NDUFS2
MRPL19,NGRN
MRPL19,NSUN4
MRPL19,PNPT1
MRPL19,POLG
MRPL19,PRORP
MRPL19,PTCD1
MRPL19,PTCD3
MRPL19,QRSL1
MRPL19,RPUSD4
MRPL19,SSBP1
MRPL19,SUPV3L1
MRPL19,TARS2
MRPL19,TFAM
MRPL19,TFB1M
MRPL19,TRUB2
MRPL19,TWNK
MRPL19,VARS2
MRPL19,WARS2
MRPL19,YARS2
MRPL2,MRPL20
MRPL2,MRPL21
MRPL2,MRPL23
MRPL2,MRPL24
MRPL2,MRPL28
MRPL2,MRPL3
MRPL2,MRPL30
MRPL2,MRPL32
MRPL2,MRPL33
MRPL2,MRPL34
MRPL2,MRPL35
MRPL2,MRPL36
MRPL2,MRPL37
MRPL2,MRPL38
MRPL2,MRPL39
MRPL2,MRPL4
MRPL2,MRPL40
MRPL2,MRPL41
MRPL2,MRPL43
MRPL2,MRPL44
MRPL2,MRPL46
MRPL2,MRPL47
MRPL2,MRPL48
MRPL2,MRPL49
MRPL2,MRPL50
MRPL2,MRPL51
MRPL2,MRPL53
MRPL2,MRPL54
MRPL2,MRPL55
MRPL2,MRPL57
MRPL2,MRPL9
MRPL2,MRPS10
MRPL2,MRPS11
MRPL2,MRPS12
MRPL2,MRPS14
MRPL2,MRPS16
MRPL2,MRPS17
MRPL2,MRPS18B
MRPL2,MRPS18C
MRPL2,MRPS2
MRPL2,MRPS22
MRPL2,MRPS23
MRPL2,MRPS24
MRPL2,MRPS25
MRPL2,MRPS26
MRPL2,MRPS27
MRPL2,MRPS31
MRPL2,MRPS35
MRPL2,MRPS5
MRPL2,MRPS6
MRPL2,MRPS7
MRPL2,MRPS9
MRPL2,MTERF3
MRPL2,MTERF4
MRPL2,MTG1
MRPL2,MTG2
MRPL2,MTPAP
MRPL2,NARS2
MRPL2,NDUFA1
MRPL2,NDUFA10
MRPL2,NDUFA2
MRPL2,NDUFA6
MRPL2,NDUFA8
MRPL2,NDUFB11
MRPL2,NDUFB2
MRPL2,NDUFB6
MRPL2,NDUFB8
MRPL2,NDUFC1
MRPL2,NDUFS1
MRPL2,NDUFS2
MRPL2,NDUFS5
MRPL2,NDUFS8
MRPL2,NDUFV2
MRPL2,NGRN
MRPL2,NSUN4
MRPL2,PARS2
MRPL2,PDSS2
MRPL2,PET117
MRPL2,POLG
MRPL2,POLG2
MRPL2,POLRMT
MRPL2,PRORP
MRPL2,PTCD1
MRPL2,PTCD3
MRPL2,QRSL1
MRPL2,RARS2
MRPL2,RBFA
MRPL2,RPUSD4
MRPL2,SARS2
MRPL2,SCO2
MRPL2,SLC25A26
MRPL2,SSBP1
MRPL2,SUPV3L1
MRPL2,TARS2
MRPL2,TFAM
MRPL2,TFB1M
MRPL2,TRMT10C
MRPL2,TRUB2
MRPL2,TWNK
MRPL2,UQCRC1
MRPL2,UQCRC2
MRPL2,VARS2
MRPL2,WARS2
MRPL2,YARS2
MRPL20,MRPL21
MRPL20,MRPL22
MRPL20,MRPL23
MRPL20,MRPL24
MRPL20,MRPL28
MRPL20,MRPL3
MRPL20,MRPL30
MRPL20,MRPL32
MRPL20,MRPL33
MRPL20,MRPL34
MRPL20,MRPL35
MRPL20,MRPL36
MRPL20,MRPL37
MRPL20,MRPL38
MRPL20,MRPL39
MRPL20,MRPL4
MRPL20,MRPL40
MRPL20,MRPL41
MRPL20,MRPL43
MRPL20,MRPL44
MRPL20,MRPL45
MRPL20,MRPL46
MRPL20,MRPL47
MRPL20,MRPL48
MRPL20,MRPL49
MRPL20,MRPL51
MRPL20,MRPL52
MRPL20,MRPL53
MRPL20,MRPL54
MRPL20,MRPL55
MRPL20,MRPL57
MRPL20,MRPL9
MRPL20,MRPS10
MRPL20,MRPS11
MRPL20,MRPS12
MRPL20,MRPS14
MRPL20,MRPS15
MRPL20,MRPS16
MRPL20,MRPS17
MRPL20,MRPS18A
MRPL20,MRPS18B
MRPL20,MRPS18C
MRPL20,MRPS2
MRPL20,MRPS21
MRPL20,MRPS22
MRPL20,MRPS23
MRPL20,MRPS24
MRPL20,MRPS25
MRPL20,MRPS26
MRPL20,MRPS27
MRPL20,MRPS28
MRPL20,MRPS30
MRPL20,MRPS31
MRPL20,MRPS33
MRPL20,MRPS34
MRPL20,MRPS35
MRPL20,MRPS5
MRPL20,MRPS6
MRPL20,MRPS7
MRPL20,MRPS9
MRPL20,MTERF3
MRPL20,MTERF4
MRPL20,MTG1
MRPL20,MTG2
MRPL20,MTPAP
MRPL20,NARS2
MRPL20,NDUFA1
MRPL20,NDUFA10
MRPL20,NDUFA11
MRPL20,NDUFA2
MRPL20,NDUFA6
MRPL20,NDUFA8
MRPL20,NDUFAF1
MRPL20,NDUFAF3
MRPL20,NDUFAF5
MRPL20,NDUFAF7
MRPL20,NDUFB10
MRPL20,NDUFB11
MRPL20,NDUFB2
MRPL20,NDUFB3
MRPL20,NDUFB4
MRPL20,NDUFB5
MRPL20,NDUFB6
MRPL20,NDUFB7
MRPL20,NDUFB8
MRPL20,NDUFB9
MRPL20,NDUFC1
MRPL20,NDUFC2
MRPL20,NDUFS1
MRPL20,NDUFS2
MRPL20,NDUFS5
MRPL20,NDUFS7
MRPL20,NDUFS8
MRPL20,NDUFV2
MRPL20,NGRN
MRPL20,NSUN4
MRPL20,PARS2
MRPL20,PDSS2
MRPL20,PET117
MRPL20,PNPT1
MRPL20,POLG
MRPL20,POLG2
MRPL20,POLRMT
MRPL20,PPA2
MRPL20,PRORP
MRPL20,PTCD1
MRPL20,PTCD3
MRPL20,QRSL1
MRPL20,RARS2
MRPL20,RBFA
MRPL20,RPUSD4
MRPL20,RTN4IP1
MRPL20,SARS2
MRPL20,SCO1
MRPL20,SCO2
MRPL20,SLC25A26
MRPL20,SSBP1
MRPL20,SUPV3L1
MRPL20,TARS2
MRPL20,TFAM
MRPL20,TFB1M
MRPL20,TFB2M
MRPL20,TIMMDC1
MRPL20,TRMT10C
MRPL20,TRUB2
MRPL20,TWNK
MRPL20,UQCRB
MRPL20,UQCRC1
MRPL20,UQCRC2
MRPL20,VARS2
MRPL20,WARS2
MRPL20,YARS2
MRPL20,YBEY
MRPL21,MRPL22
MRPL21,MRPL23
MRPL21,MRPL24
MRPL21,MRPL28
MRPL21,MRPL3
MRPL21,MRPL30
MRPL21,MRPL32
MRPL21,MRPL33
MRPL21,MRPL34
MRPL21,MRPL35
MRPL21,MRPL36
MRPL21,MRPL37
MRPL21,MRPL38
MRPL21,MRPL39
MRPL21,MRPL4
MRPL21,MRPL40
MRPL21,MRPL41
MRPL21,MRPL43
MRPL21,MRPL44
MRPL21,MRPL45
MRPL21,MRPL46
MRPL21,MRPL47
MRPL21,MRPL48
MRPL21,MRPL49
MRPL21,MRPL51
MRPL21,MRPL52
MRPL21,MRPL53
MRPL21,MRPL54
MRPL21,MRPL55
MRPL21,MRPL57
MRPL21,MRPL9
MRPL21,MRPS10
MRPL21,MRPS11
MRPL21,MRPS12
MRPL21,MRPS14
MRPL21,MRPS15
MRPL21,MRPS16
MRPL21,MRPS17
MRPL21,MRPS18A
MRPL21,MRPS18B
MRPL21,MRPS18C
MRPL21,MRPS2
MRPL21,MRPS21
MRPL21,MRPS22
MRPL21,MRPS23
MRPL21,MRPS24
MRPL21,MRPS25
MRPL21,MRPS26
MRPL21,MRPS27
MRPL21,MRPS28
MRPL21,MRPS30
MRPL21,MRPS31
MRPL21,MRPS33
MRPL21,MRPS34
MRPL21,MRPS35
MRPL21,MRPS5
MRPL21,MRPS6
MRPL21,MRPS7
MRPL21,MRPS9
MRPL21,MTERF3
MRPL21,MTERF4
MRPL21,MTG1
MRPL21,MTG2
MRPL21,MTPAP
MRPL21,NARS2
MRPL21,NDUFA1
MRPL21,NDUFA10
MRPL21,NDUFA11
MRPL21,NDUFA2
MRPL21,NDUFA6
MRPL21,NDUFA8
MRPL21,NDUFAF1
MRPL21,NDUFAF3
MRPL21,NDUFAF4
MRPL21,NDUFAF7
MRPL21,NDUFB10
MRPL21,NDUFB11
MRPL21,NDUFB2
MRPL21,NDUFB3
MRPL21,NDUFB4
MRPL21,NDUFB5
MRPL21,NDUFB6
MRPL21,NDUFB7
MRPL21,NDUFB8
MRPL21,NDUFB9
MRPL21,NDUFC1
MRPL21,NDUFC2
MRPL21,NDUFS1
MRPL21,NDUFS2
MRPL21,NDUFS5
MRPL21,NDUFS7
MRPL21,NDUFS8
MRPL21,NDUFV1
MRPL21,NDUFV2
MRPL21,NGRN
MRPL21,NSUN4
MRPL21,PARS2
MRPL21,PET117
MRPL21,PNPT1
MRPL21,POLG
MRPL21,POLG2
MRPL21,POLRMT
MRPL21,PRORP
MRPL21,PTCD1
MRPL21,PTCD3
MRPL21,QRSL1
MRPL21,RARS2
MRPL21,RBFA
MRPL21,RPUSD4
MRPL21,RTN4IP1
MRPL21,SARS2
MRPL21,SCO1
MRPL21,SCO2
MRPL21,SLC25A26
MRPL21,SSBP1
MRPL21,SUPV3L1
MRPL21,TARS2
MRPL21,TFAM
MRPL21,TFB1M
MRPL21,TFB2M
MRPL21,TIMMDC1
MRPL21,TRMT10C
MRPL21,TRUB2
MRPL21,TWNK
MRPL21,UQCRB
MRPL21,UQCRC1
MRPL21,UQCRC2
MRPL21,UQCRFS1
MRPL21,VARS2
MRPL21,WARS2
MRPL21,YARS2
MRPL22,MRPL23
MRPL22,MRPL28
MRPL22,MRPL34
MRPL22,MRPL35
MRPL22,MRPL36
MRPL22,MRPL37
MRPL22,MRPL38
MRPL22,MRPL39
MRPL22,MRPL4
MRPL22,MRPL40
MRPL22,MRPL41
MRPL22,MRPL43
MRPL22,MRPL44
MRPL22,MRPL46
MRPL22,MRPL47
MRPL22,MRPL48
